order_id,order_date,sku,sub-category,quantity,order_status,settlement_date,mrp,discount,net_realized_sale,igst,cgst,sgst,tcs,tds,commission,shipping_fee,fixed_fee,pick_and_pack_fee,payment_gateway_fee,tax_on_logistics,zone,actual_settlement,tax_on_commissions,_merge,payment_status,final_settlement,returned_quantity,net_delivered_quantity
8549014264,2025-07-02,107416099,Kurtas,1,delivered,2025-07-23,1999.0,-1000.0,905.0,43.1,0.0,0.0,-4.31,-0.862,-126.7,0.0,-27.0,-17.0,0.0,-7.92,NATIONAL,698.402,-22.806,both,settled,698.402,,
8558685246,2025-07-09,86653922,Leggings,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8575055968,2025-07-19,102361057,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8559230904,2025-07-09,78683144,Trousers,1,delivered,2025-07-29,1099.0,-704.0,336.0,16.0,0.0,0.0,-1.6,-0.32,-20.160169491525426,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,278.431,-3.6288305084745764,both,settled,278.431,,
8554233195,2025-07-05,102360900,Kurta Sets,1,delivered,2025-07-24,3999.0,-2040.0,1765.0,189.11,0.0,0.0,-7.879,-1.576,-370.65000000000003,0.0,-45.0,0.0,0.0,-8.1,NATIONAL,1265.078,-66.717,both,settled,1265.078,,
8553109581,2025-07-05,102957109,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8579117487,2025-07-22,102733552,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8585876593,2025-07-27,113444674,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8569308679,2025-07-15,78683106,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8561614231,2025-07-11,113444741,Kurtas,1,delivered,2025-07-30,2599.0,-1300.0,1128.0,120.86,0.0,0.0,-5.036,-1.007,-214.31779661016952,0.0,-45.0,0.0,0.0,-8.1,ZONAL,815.952,-38.577203389830515,both,settled,815.9619999999999,,
8562540750,2025-07-11,110664966,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8557665547,2025-07-08,78683140,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8563505167,2025-07-12,102360584,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8587002255,2025-07-28,78683150,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8566596398,2025-07-14,78683190,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8586396938,2025-07-27,107416475,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8585442259,2025-07-27,102733533,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8586605357,2025-07-27,77638108,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8565059741,2025-07-13,110664814,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8567086443,2025-07-14,102360694,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8565699703,2025-07-13,78683216,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8585044572,2025-07-26,110664724,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8562433692,2025-07-11,107660485,Kurtas,1,delivered,2025-07-30,1199.0,-612.0,493.0,23.48,0.0,0.0,-2.348,-0.47,-39.43983050847458,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,411.783,-7.099169491525424,both,settled,411.783,,
8573698357,2025-07-18,110664861,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8565066886,2025-07-13,91717728,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8587304645,2025-07-28,107416626,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8588007091,2025-07-28,77637376,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8585309838,2025-07-27,102360574,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8583489754,2025-07-25,102957100,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8581202010,2025-07-24,110664802,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8546423427,2025-06-30,78683146,Trousers,1,returned,2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167.0,-27.0,-17.0,0.0,-37.98,NATIONAL,765.722,0.0,both,settled,-248.98,1.0,0.0
8587261142,2025-07-28,77637908,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8554183606,2025-07-05,110665021,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8585530867,2025-07-27,107416101,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8586592432,2025-07-27,78683104,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8560427031,2025-07-10,107660491,Kurtas,1,delivered,2025-07-30,1199.0,-612.0,493.0,23.48,0.0,0.0,-2.348,-0.47,-39.43983050847458,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,411.783,-7.099169491525424,both,settled,411.783,,
8562569335,2025-07-11,88024240,Kurtas,1,delivered,2025-07-29,1399.0,-812.0,493.0,0.0,11.74,11.74,-2.348,-0.47,-39.43983050847458,0.0,-27.0,0.0,0.0,-4.86,ZONAL,411.783,-7.099169491525424,both,settled,411.783,,
8580544110,2025-07-23,108540427,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8564149306,2025-07-12,102957160,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8564524248,2025-07-12,107660484,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8563151245,2025-07-12,110664966,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8582479195,2025-07-25,102957139,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8589692440,2025-07-30,107673549,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8558183598,2025-07-08,107660508,Kurtas,1,delivered,2025-07-29,1199.0,-612.0,493.0,23.48,0.0,0.0,-2.348,-0.47,-39.43983050847458,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,411.783,-7.099169491525424,both,settled,411.783,,
8561495403,2025-07-11,78212166,Kurtas,1,returned,2025-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167.0,-27.0,0.0,0.0,-34.92,NATIONAL,689.742,0.0,both,settled,-228.92000000000002,1.0,0.0
8585808541,2025-07-27,102360632,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8546458587,2025-06-30,107416541,Kurta Sets,1,delivered,2025-07-22,3999.0,-2000.0,1805.0,193.39,0.0,0.0,-8.058,-1.612,-379.05,0.0,-45.0,-23.0,0.0,-12.24,NATIONAL,1267.811,-68.229,both,settled,1267.811,,
8546306316,2025-06-30,88315016,Palazzos,1,delivered,2025-07-17,999.0,-500.0,440.0,20.95,0.0,0.0,-2.095,-0.419,-35.2,0.0,-27.0,-17.0,0.0,-7.92,ZONAL,344.03,-6.336,both,settled,344.0299999999999,,
8586238813,2025-07-27,113444887,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8586350755,2025-07-27,78210898,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8580201538,2025-07-23,113457513,Tops,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8571688059,2025-07-17,107416194,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8563675090,2025-07-12,110664682,Kurtis,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8568078106,2025-07-15,102957197,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8574176590,2025-07-19,102957078,Ethnic Dresses,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8588100805,2025-07-29,107416574,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8588100802,2025-07-29,107416474,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8588714276,2025-07-29,107416062,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8566244003,2025-07-13,78210178,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8560933231,2025-07-10,102733585,Kurtas,1,delivered,2025-07-28,1599.0,-816.0,689.02,0.0,16.41,16.41,-3.281,-0.656,-96.46016949152542,0.0,-27.0,0.0,0.0,-4.86,ZONAL,539.38,-17.362830508474573,both,settled,539.4000000000001,,
8560030209,2025-07-10,81652372,Kurta Sets,1,delivered,2025-07-28,1599.0,-704.0,777.0,0.0,18.5,18.5,-3.7,-0.74,-116.55,0.0,-27.0,0.0,0.0,-4.86,ZONAL,603.1709999999999,-20.979,both,settled,603.1709999999999,,
8546073848,2025-06-30,108540749,Kurtas,1,delivered,2025-07-18,799.0,-400.0,340.0,16.19,0.0,0.0,-1.619,-0.324,-27.2,0.0,-27.0,-17.0,0.0,-7.92,NATIONAL,254.041,-4.896,both,settled,254.04099999999997,,
8570949740,2025-07-16,78683144,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8551571636,2025-07-04,102360631,Kurtas,1,returned,2025-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0,-27.0,0.0,0.0,-21.24,LOCAL,1576.15,0.0,both,settled,-139.24,1.0,0.0
8555791061,2025-07-06,110664701,Kurtas,1,delivered,2025-07-25,1999.0,-1020.0,885.0,42.14,0.0,0.0,-4.214,-0.843,-123.9,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,701.881,-22.302,both,settled,701.8809999999999,,
8575668490,2025-07-20,110664818,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8575454311,2025-07-20,102957223,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8561284249,2025-07-11,102360937,Kurta Sets,1,delivered,2025-07-29,3399.0,-1734.0,1471.0,157.61,0.0,0.0,-6.567,-1.313,-308.91016949152544,0.0,-45.0,0.0,0.0,-8.1,ZONAL,1045.506,-55.60383050847458,both,settled,1045.506,,
8591422770,2025-07-31,86653904,Leggings,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8591242018,2025-07-31,110664766,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8582979964,2025-07-25,102360596,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8550124822,2025-07-03,106456688,Kurtas,1,delivered,2025-07-22,799.0,-400.0,340.0,16.19,0.0,0.0,-1.619,-0.324,-27.2,0.0,-27.0,0.0,0.0,-4.86,ZONAL,274.101,-4.896,both,settled,274.10099999999994,,
8551131790,2025-07-03,78683268,Trousers,1,delivered,2025-07-21,599.0,-198.0,342.0,0.0,8.14,8.14,-1.629,-0.326,-20.52033898305085,0.0,-27.0,0.0,0.0,-4.86,ZONAL,283.971,-3.6936610169491524,both,settled,283.971,,
8585578060,2025-07-27,113444670,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8586021688,2025-07-27,107416050,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8573127165,2025-07-18,113444693,Kurtas,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8572993838,2025-07-18,102360706,Kurtas,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8584514775,2025-07-26,107660483,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8587965784,2025-07-28,113444685,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8569885040,2025-07-16,78682658,Palazzos,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8586392994,2025-07-27,78212060,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8565352265,2025-07-13,88024020,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8552859631,2025-07-05,106935719,Ethnic Dresses,1,delivered,2025-07-22,1599.0,-816.0,689.0,32.81,0.0,0.0,-3.281,-0.656,-89.57033898305085,0.0,-27.0,0.0,0.0,-4.86,ZONAL,547.51,-16.122661016949152,both,settled,547.5100000000001,,
8565763861,2025-07-13,110664853,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8568213290,2025-07-15,102360694,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8569867278,2025-07-16,107416301,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8585472535,2025-07-27,107416001,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8574339794,2025-07-19,102957152,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8574453639,2025-07-19,105018422,Kurtas,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8560629010,2025-07-10,103852160,Ethnic Dresses,1,returned,2025-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167.0,-27.0,0.0,0.0,-34.92,NATIONAL,1317.214,0.0,both,settled,-228.92000000000002,1.0,0.0
8559553769,2025-07-09,102360940,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8587868107,2025-07-28,85672182,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8590122169,2025-07-30,78683188,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8551541848,2025-07-04,78211478,Kurtas,1,delivered,2025-07-21,799.0,-400.0,340.0,16.19,0.0,0.0,-1.619,-0.324,-27.2,0.0,-27.0,0.0,0.0,-4.86,ZONAL,274.101,-4.896,both,settled,274.10099999999994,,
8566527286,2025-07-14,110665021,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8584691819,2025-07-26,107416627,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8590479849,2025-07-30,87429496,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8559539091,2025-07-09,110665051,Kurta Sets,1,delivered,2025-07-28,2999.0,-1530.0,1275.0,136.61,0.0,0.0,-5.692,-1.138,-267.75,0.0,-45.0,0.0,0.0,-8.1,NATIONAL,899.125,-48.195,both,settled,899.125,,
8571733168,2025-07-17,102109057,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8567887145,2025-07-14,102108813,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8573810512,2025-07-18,107416629,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8546027825,2025-06-30,102957127,Kurtas,1,delivered,2025-07-21,2599.0,-1300.0,1128.0,120.86,0.0,0.0,-5.036,-1.007,-214.32033898305085,0.0,-45.0,-17.0,0.0,-11.16,NATIONAL,795.899,-38.57766101694915,both,settled,795.899,,
8545786773,2025-06-30,88315016,Palazzos,1,returned,2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-112.0,-27.0,-17.0,0.0,-28.08,ZONAL,872.14,0.0,both,settled,-184.07999999999998,1.0,0.0
8575774198,2025-07-20,110664783,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8575774197,2025-07-20,88023820,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8584562122,2025-07-26,110664702,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8588283440,2025-07-29,107416332,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8567844174,2025-07-14,78683102,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8567759821,2025-07-14,102360985,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8590388084,2025-07-30,78683190,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8588264813,2025-07-29,113444685,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8564874637,2025-07-13,110664706,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8582046487,2025-07-24,78683094,Trousers,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8558006916,2025-07-08,88024060,Kurtas,1,returned,2025-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167.0,-27.0,0.0,0.0,-34.92,NATIONAL,682.3520000000001,0.0,both,settled,-228.92000000000002,1.0,0.0
8569371609,2025-07-15,82129260,Kurtas,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8571733169,2025-07-17,102109046,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8579430620,2025-07-23,78683172,Trousers,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8559752879,2025-07-09,77637908,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8545766718,2025-06-30,102957106,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8591338067,2025-07-31,78683170,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8574603224,2025-07-19,102733209,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8581168751,2025-07-24,113444671,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8576651683,2025-07-20,102957140,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8559725022,2025-07-09,107416595,Kurta Sets,1,returned,2025-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-218.0,-27.0,0.0,0.0,-44.1,NATIONAL,1632.746,0.0,both,settled,-289.1,1.0,0.0
8557048456,2025-07-07,86653922,Leggings,1,delivered,2025-07-24,1998.0,-1259.0,645.0,0.0,15.36,15.36,-3.071,-0.614,-77.4,0.0,-27.0,0.0,0.0,-4.86,ZONAL,518.1229999999999,-13.932,both,settled,518.1229999999999,,
8558904412,2025-07-09,102360592,Kurtas,1,returned,2025-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-112.0,-45.0,0.0,0.0,-28.259999999999998,ZONAL,1777.116,0.0,both,settled,-185.26,1.0,0.0
8581331878,2025-07-24,78683142,Trousers,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8574846545,2025-07-19,78683142,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8588254235,2025-07-29,107416563,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8562991997,2025-07-12,113444883,Kurtas,1,returned,2025-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167.0,-45.0,0.0,0.0,-38.16,NATIONAL,1882.094,0.0,both,settled,-250.16,1.0,0.0
8569864159,2025-07-16,107416002,Kurtas,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8556763770,2025-07-07,78683268,Trousers,1,delivered,2025-07-28,599.0,-204.0,336.0,16.0,0.0,0.0,-1.6,-0.32,-20.160169491525426,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,278.431,-3.6288305084745764,both,settled,278.431,,
8556905429,2025-07-07,106929806,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8589325191,2025-07-29,78683166,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8570338194,2025-07-16,78683262,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8550914863,2025-07-03,77637864,Kurtas,1,returned,2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-112.0,-27.0,0.0,0.0,-25.02,ZONAL,922.796,0.0,both,settled,-164.02,1.0,0.0
8567338620,2025-07-14,78640242,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8584294998,2025-07-26,102957163,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8556994911,2025-07-07,91717654,Kurta Sets,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8581431871,2025-07-24,110664694,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8570496337,2025-07-16,110664967,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8567167593,2025-07-14,102360763,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8568023257,2025-07-14,86654984,Trousers,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8567643582,2025-07-14,110664701,Kurtas,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8568394138,2025-07-15,109852231,Kurtas,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8569347796,2025-07-15,109852516,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8577399148,2025-07-21,78212090,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8582317955,2025-07-25,110664857,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8547744607,2025-07-01,110664961,Kurta Sets,1,returned,2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-218.0,-27.0,-23.0,0.0,-48.24,NATIONAL,1638.298,0.0,both,settled,-316.24,1.0,0.0
8564741228,2025-07-13,103849737,Kurtas,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8566253276,2025-07-13,113444647,Kurtas,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8566037147,2025-07-13,78209868,Kurtas,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8570000161,2025-07-16,78683208,Trousers,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8590409854,2025-07-30,105018425,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8583404827,2025-07-25,107416099,Kurtas,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8587323190,2025-07-28,110664852,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8574016493,2025-07-19,85672184,Trousers,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8576872755,2025-07-21,78211152,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8581953045,2025-07-24,78210718,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8586697736,2025-07-27,78683106,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8587460305,2025-07-28,102109029,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8576815238,2025-07-21,78683186,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8582855080,2025-07-25,78683150,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8582499498,2025-07-25,110665048,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8584641208,2025-07-26,107416594,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8577132397,2025-07-21,102957185,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8550559913,2025-07-03,106935744,Ethnic Dresses,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8574928523,2025-07-19,78683142,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8574340574,2025-07-19,102360692,Kurtas,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8579033198,2025-07-22,105018425,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8585429096,2025-07-27,107416150,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8577309407,2025-07-21,78212536,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8547043008,2025-07-01,110664819,Kurtas,1,delivered,2025-07-21,1599.0,-800.0,705.0,33.57,0.0,0.0,-3.357,-0.671,-98.7,0.0,-27.0,-17.0,0.0,-7.92,NATIONAL,532.586,-17.766,both,settled,532.5860000000001,,
8567141462,2025-07-14,78683192,Trousers,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8578532264,2025-07-22,103849723,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8570482336,2025-07-16,102360760,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8562122067,2025-07-11,88024226,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8567202872,2025-07-14,102360619,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8574092352,2025-07-19,78683172,Trousers,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8590061989,2025-07-30,107673485,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8571908428,2025-07-17,78683104,Trousers,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8582141231,2025-07-24,102360731,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8579737071,2025-07-23,107416345,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8556435738,2025-07-07,78211476,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
