order_id,order_date,sku,sub-category,quantity,order_status,settlement_date,mrp,discount,net_realized_sale,igst,cgst,sgst,tcs,tds,commission,shipping_fee,fixed_fee,pick_and_pack_fee,payment_gateway_fee,tax_on_logistics,zone,actual_settlement,tax_on_commissions,_merge,payment_status,final_settlement,returned_quantity,net_delivered_quantity,igst_amt,cgst_amt,sgst_amt
,20250714,78683164,Trousers,1,delivered,,799.0,352.0,388.0,,,,1.84,3.69,-23.279661016949152,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-4.1903389830508475,,unsettled,,,,18.48,0.0,0.0
,20250714,88024052,Kurtas,1,delivered,,999.0,660.0,280.0,,,,1.33,2.66,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,13.33,0.0,0.0
,20250703,108541347,Kurta Sets,1,delivered,,3999.0,2000.0,1805.0,,,,8.05,16.11,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,193.39,0.0,0.0
,20250720,102957117,Kurtas,1,delivered,,2399.0,1224.0,1004.0,,,,4.78,9.56,-190.75762711864408,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-34.336372881355935,,unsettled,,,,47.81,0.0,0.0
,20250725,103268388,Kurtas,1,delivered,,1599.0,995.0,593.0,,,,2.82,5.64,-83.02033898305085,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-14.943661016949152,,unsettled,,,,28.24,0.0,0.0
,20250718,102957122,Kurtas,1,delivered,,1599.0,816.0,689.0,,,,3.28,6.56,-96.46000000000001,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-17.3628,,unsettled,,,,32.81,0.0,0.0
,20250719,107854790,Kurta Sets,1,delivered,,1999.0,1020.0,861.0,,,,4.09,8.19,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,41.0,0.0,0.0
,20250731,110664702,Kurtas,1,delivered,,2599.0,1326.0,1102.0,,,,4.91,9.83,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,118.07,0.0,0.0
,20250724,88315004,Palazzos,1,delivered,,999.0,510.0,430.0,,,,2.04,4.09,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,20.48,0.0,0.0
,20250714,78682662,Palazzos,1,delivered,,799.0,347.0,436.0,,,,2.07,4.15,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,20.76,0.0,0.0
,20250726,106935720,Ethnic Dresses,1,delivered,,1999.0,1020.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250726,78683172,Trousers,1,delivered,,799.0,352.0,388.0,,,,1.84,3.69,-23.279661016949152,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-4.1903389830508475,,unsettled,,,,18.48,0.0,0.0
,20250725,113444692,Kurtas,1,delivered,,2599.0,1300.0,1128.0,,,,5.03,10.07,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,120.86,0.0,0.0
,20250725,102360694,Kurtas,1,delivered,,2999.0,1530.0,1298.0,,,,5.79,11.58,-246.62005394459197,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-44.39160971002655,,unsettled,,,,139.07,0.0,0.0
,20250727,114260046,Kurta Sets,1,delivered,,3999.0,2000.0,1805.0,,,,8.05,16.11,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,193.39,0.0,0.0
,20250714,113444688,Kurtas,1,delivered,,2999.0,1500.0,1328.0,,,,5.92,11.85,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,142.29,0.0,0.0
,20250712,110665020,Kurta Sets,1,delivered,,1999.0,1020.0,861.0,,,,4.09,8.19,-129.15,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-23.247,,unsettled,,,,41.0,0.0,0.0
,20250726,114260022,Kurta Sets,1,delivered,,3999.0,2000.0,1805.0,,,,8.05,16.11,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,193.39,0.0,0.0
,20250711,103849680,Kurtas,1,delivered,,1199.0,612.0,493.0,,,,2.34,4.69,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,23.48,0.0,0.0
,20250718,102957137,Kurtas,1,delivered,,1399.0,714.0,591.0,,,,2.81,5.62,-82.7399152542373,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-14.893184745762714,,unsettled,,,,28.14,0.0,0.0
,20250728,106929180,Kurtas,1,delivered,,2599.0,1326.0,1102.0,,,,4.91,9.83,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,0.0,59.04,59.04
,20250713,105018402,Kurtas,1,delivered,,1399.0,714.0,591.0,,,,2.81,5.62,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,28.14,0.0,0.0
,20250713,78640252,Kurta Sets,1,delivered,,1599.0,912.0,569.0,,,,2.7,5.41,-85.35,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-15.362999999999998,,unsettled,,,,27.1,0.0,0.0
,20250726,110664968,Kurta Sets,1,delivered,,2999.0,1707.0,1275.0,,,,5.69,11.38,-267.75,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-48.195,,unsettled,,,,136.61,0.0,0.0
,20250713,110665149,Kurta Sets,1,delivered,,1999.0,1020.0,861.0,,,,4.09,8.19,-129.15,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-23.247,,unsettled,,,,41.0,0.0,0.0
,20250726,77637660,Kurtas,1,delivered,,2099.0,1218.0,787.0,,,,3.74,7.49,-110.17881355932202,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-19.83218644067796,,unsettled,,,,37.48,0.0,0.0
,20250714,78683106,Trousers,1,delivered,,599.0,204.0,336.0,,,,1.6,3.2,-20.16020418277332,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-3.6288367528991974,,unsettled,,,,16.0,0.0,0.0
,20250727,107416056,Kurtas,1,delivered,,1999.0,1020.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250709,78683144,Trousers,1,delivered,,1099.0,704.0,336.0,,,,1.6,3.2,-20.160169491525426,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-3.6288305084745764,,unsettled,,,,16.0,0.0,0.0
,20250729,105018425,Kurtas,1,delivered,,1999.0,1089.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250724,102360582,Kurtas,1,delivered,,1999.0,1108.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250725,86653558,Leggings,1,delivered,,1998.0,1259.0,645.0,,,,3.07,6.14,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,30.71,0.0,0.0
,20250713,78683190,Trousers,1,delivered,,799.0,304.0,436.0,,,,2.07,4.15,-26.160169491525426,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-4.708830508474577,,unsettled,,,,20.76,0.0,0.0
,20250715,106929199,Kurtas,1,delivered,,2599.0,1326.0,1102.0,,,,4.91,9.83,-209.37966101694917,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-37.68833898305085,,unsettled,,,,118.07,0.0,0.0
,20250717,107673446,Kurta Sets,1,delivered,,2999.0,1530.0,1275.0,,,,5.69,11.38,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,136.61,0.0,0.0
,20250729,82129318,Kurtas,1,delivered,,1999.0,1320.0,585.0,,,,2.78,5.57,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,27.86,0.0,0.0
,20250714,78683164,Trousers,1,delivered,,799.0,352.0,388.0,,,,1.84,3.69,-23.279661016949152,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-4.1903389830508475,,unsettled,,,,18.48,0.0,0.0
,20250730,77342862,Leggings,1,delivered,,999.0,610.0,330.0,,,,1.57,3.14,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,15.71,0.0,0.0
,20250715,78683108,Trousers,1,delivered,,599.0,234.0,336.0,,,,1.6,3.2,-20.160292149866194,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-3.6288525869759147,,unsettled,,,,16.0,0.0,0.0
,20250723,86593222,Kurtas,1,delivered,,1598.0,911.0,593.0,,,,2.82,5.64,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,28.24,0.0,0.0
,20250712,113444668,Kurtas,1,delivered,,1599.0,800.0,705.0,,,,3.35,6.71,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,33.57,0.0,0.0
,20250725,107660491,Kurtas,1,delivered,,1199.0,642.0,463.0,,,,2.2,4.4,-37.03984082236051,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-6.667171348024891,,unsettled,,,,0.0,11.02,11.02
,20250711,110664963,Kurta Sets,1,delivered,,1999.0,1020.0,861.0,,,,4.09,8.19,-129.15,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-23.247,,unsettled,,,,41.0,0.0,0.0
,20250714,110664754,Kurtas,1,delivered,,2999.0,1530.0,1298.0,,,,5.79,11.58,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,139.07,0.0,0.0
,20250716,107416680,Kurta Sets,1,delivered,,3999.0,2040.0,1765.0,,,,7.87,15.75,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,189.11,0.0,0.0
,20250716,110664728,Kurtas,1,delivered,,1599.0,816.0,689.0,,,,3.28,6.56,-96.46008474576273,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-17.36281525423729,,unsettled,,,,32.81,0.0,0.0
,20250711,102360692,Kurtas,1,delivered,,2999.0,1530.0,1298.0,,,,5.79,11.58,-246.62033515417608,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-44.391660327751694,,unsettled,,,,139.07,0.0,0.0
,20250728,107855513,Kurtas,1,delivered,,1599.0,816.0,689.0,,,,3.28,6.56,-96.46016949152542,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-17.362830508474573,,unsettled,,,,32.81,0.0,0.0
,20250725,110664790,Kurtas,1,delivered,,1199.0,641.0,493.0,,,,2.34,4.69,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,23.48,0.0,0.0
,20250728,77343322,Leggings,1,delivered,,999.0,610.0,330.0,,,,1.57,3.14,-26.399999999999995,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-4.751999999999999,,unsettled,,,,15.71,0.0,0.0
,20250703,102360600,Kurtas,1,delivered,,1599.0,800.0,705.0,,,,3.35,6.71,-98.700043356867,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-17.766007804236057,,unsettled,,,,33.57,0.0,0.0
,20250727,102361052,Kurta Sets,1,delivered,,2599.0,1430.0,975.0,,,,4.64,9.28,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,46.43,0.0,0.0
,20250718,107416577,Kurta Sets,1,delivered,,1999.0,1020.0,861.0,,,,4.09,8.19,-129.15,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-23.247,,unsettled,,,,41.0,0.0,0.0
,20250718,102360618,Kurtas,1,delivered,,1999.0,1138.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250722,88314856,Kurtas,1,delivered,,999.0,640.0,300.0,,,,1.42,2.85,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,14.29,0.0,0.0
,20250725,107660490,Kurtas,1,delivered,,1199.0,642.0,463.0,,,,2.2,4.4,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,22.05,0.0,0.0
,20250726,78209864,Kurtas,1,delivered,,799.0,440.0,300.0,,,,1.42,2.85,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,14.29,0.0,0.0
,20250726,102957163,Kurtas,1,delivered,,1999.0,1320.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250729,78683166,Trousers,1,delivered,,799.0,352.0,388.0,,,,1.84,3.69,-23.2795197740113,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-4.190313559322034,,unsettled,,,,18.48,0.0,0.0
,20250723,102360692,Kurtas,1,delivered,,2999.0,1530.0,1298.0,,,,5.79,11.58,-246.62033515417608,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-44.391660327751694,,unsettled,,,,139.07,0.0,0.0
,20250727,107416100,Kurtas,1,delivered,,1999.0,1000.0,905.0,,,,4.3,8.61,-126.69999999999999,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-22.805999999999997,,unsettled,,,,43.1,0.0,0.0
,20250730,88315010,Palazzos,1,delivered,,999.0,510.0,430.0,,,,2.04,4.09,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,20.48,0.0,0.0
,20250730,85672226,Trousers,1,delivered,,1198.0,456.0,648.0,,,,3.08,6.17,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,30.86,0.0,0.0
,20250724,78210896,Kurtas,1,delivered,,799.0,364.0,436.0,,,,2.07,4.15,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,20.76,0.0,0.0
,20250712,102957075,Ethnic Dresses,1,delivered,,1599.0,816.0,689.0,,,,3.28,6.56,-89.57033898305085,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-16.122661016949152,,unsettled,,,,32.81,0.0,0.0
,20250715,78683262,Trousers,1,delivered,,599.0,234.0,336.0,,,,1.6,3.2,-20.16033303597978,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-3.6288599464763602,,unsettled,,,,16.0,0.0,0.0
,20250718,78683230,Trousers,1,delivered,,799.0,408.0,332.0,,,,1.58,3.16,-19.920338983050847,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-3.5856610169491523,,unsettled,,,,15.81,0.0,0.0
,20250721,107660491,Kurtas,1,delivered,,1199.0,642.0,463.0,,,,2.2,4.4,-37.03984082236051,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-6.667171348024891,,unsettled,,,,22.05,0.0,0.0
,20250712,107416050,Kurtas,1,delivered,,1999.0,1020.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250729,106929806,Kurtas,1,delivered,,2999.0,1530.0,1298.0,,,,5.79,11.58,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,139.07,0.0,0.0
,20250708,107416630,Kurta Sets,1,delivered,,3999.0,2040.0,1765.0,,,,7.87,15.75,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,189.11,0.0,0.0
,20250727,114260018,Kurta Sets,1,delivered,,3999.0,2000.0,1805.0,,,,8.05,16.11,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,193.39,0.0,0.0
,20250726,112528922,Kurtas,1,delivered,,1199.0,600.0,505.0,,,,2.4,4.8,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,24.05,0.0,0.0
,20250718,102360680,Kurtas,1,delivered,,1199.0,660.0,445.0,,,,2.11,4.23,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,21.19,0.0,0.0
,20250725,107673527,Kurta Sets,1,delivered,,2999.0,1530.0,1275.0,,,,5.69,11.38,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,136.61,0.0,0.0
,20250727,108540731,Kurtas,1,delivered,,799.0,408.0,332.0,,,,1.58,3.16,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,15.81,0.0,0.0
,20250729,110664686,Kurtis,1,delivered,,799.0,408.0,332.0,,,,1.58,3.16,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,15.81,0.0,0.0
,20250710,110664702,Kurtas,1,delivered,,2599.0,1326.0,1102.0,,,,4.91,9.83,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,118.07,0.0,0.0
,20250728,85672180,Trousers,1,delivered,,1198.0,456.0,648.0,,,,3.08,6.17,-84.23983050847458,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-15.163169491525425,,unsettled,,,,30.86,0.0,0.0
,20250722,110665020,Kurta Sets,1,delivered,,1999.0,1069.0,812.0,,,,3.86,7.73,-121.8,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-21.924,,unsettled,,,,38.67,0.0,0.0
,20250726,107416000,Kurtas,1,delivered,,799.0,408.0,332.0,,,,1.58,3.16,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,0.0,7.9,7.9
,20250729,107416575,Kurta Sets,1,delivered,,1999.0,1020.0,861.0,,,,4.09,8.19,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,41.0,0.0,0.0
,20250713,113444886,Kurtas,1,delivered,,2599.0,1300.0,1128.0,,,,5.03,10.07,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,120.86,0.0,0.0
,20250730,102957109,Kurtas,1,delivered,,2599.0,1612.0,893.0,,,,4.25,8.5,-125.02033898305086,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-22.503661016949156,,unsettled,,,,42.52,0.0,0.0
,20250703,102360570,Kurtas,1,delivered,,1599.0,800.0,705.0,,,,3.35,6.71,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,33.57,0.0,0.0
,20250712,102360656,Kurtas,1,delivered,,1999.0,1020.0,885.0,,,,4.21,8.42,-123.9,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-22.302,,unsettled,,,,42.14,0.0,0.0
,20250722,88315026,Palazzos,1,delivered,,999.0,510.0,430.0,,,,2.04,4.09,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,20.48,0.0,0.0
,20250711,102360600,Kurtas,1,delivered,,1599.0,816.0,689.0,,,,3.28,6.56,-96.46004237288136,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-17.362807627118645,,unsettled,,,,32.81,0.0,0.0
,20250726,78683146,Trousers,1,delivered,,1099.0,704.0,336.0,,,,1.6,3.2,-20.159745762711868,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-3.628754237288136,,unsettled,,,,16.0,0.0,0.0
,20250725,106929179,Kurtas,1,delivered,,2599.0,1326.0,1102.0,,,,4.91,9.83,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,118.07,0.0,0.0
,20250729,103849692,Kurtas,1,delivered,,1399.0,854.0,451.0,,,,2.14,4.29,-36.07966101694915,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-6.494338983050847,,unsettled,,,,21.48,0.0,0.0
,20250728,102360631,Kurtas,1,delivered,,1999.0,1020.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250724,102360628,Kurtas,1,delivered,,1999.0,1020.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250721,78683172,Trousers,1,delivered,,799.0,352.0,388.0,,,,1.84,3.69,-23.279661016949152,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-4.1903389830508475,,unsettled,,,,18.48,0.0,0.0
,20250713,102360692,Kurtas,1,delivered,,2999.0,1530.0,1298.0,,,,5.79,11.58,-246.62033515417608,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-44.391660327751694,,unsettled,,,,139.07,0.0,0.0
,20250713,113444932,Kurtas,1,delivered,,1999.0,1000.0,905.0,,,,4.3,8.61,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,0.0,21.55,21.55
,20250730,78683170,Trousers,1,delivered,,799.0,352.0,388.0,,,,1.84,3.69,-23.279782082324456,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-4.1903607748184015,,unsettled,,,,18.48,0.0,0.0
,20250725,102957162,Kurtas,1,delivered,,1999.0,1069.0,836.0,,,,3.98,7.96,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,39.81,0.0,0.0
,20250718,107660497,Kurtas,1,delivered,,1199.0,612.0,493.0,,,,2.34,4.69,-69.02,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-12.423599999999999,,unsettled,,,,23.48,0.0,0.0
,20250718,110665147,Kurta Sets,1,delivered,,1999.0,1020.0,861.0,,,,4.09,8.19,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,41.0,0.0,0.0
,20250726,107415976,Kurtas,1,delivered,,1599.0,816.0,689.0,,,,3.28,6.56,-96.45876952970295,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-17.36257851534653,,unsettled,,,,32.81,0.0,0.0
,20250716,106929164,Kurtas,1,delivered,,1999.0,1020.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250630,102957136,Kurtas,1,delivered,,1399.0,700.0,605.0,,,,2.88,5.76,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,28.81,0.0,0.0
,20250728,110664790,Kurtas,1,delivered,,1199.0,612.0,493.0,,,,2.34,4.69,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,23.48,0.0,0.0
,20250716,106929783,Kurtas,1,delivered,,1999.0,1020.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250713,106456657,Kurtas,1,delivered,,799.0,539.0,332.0,,,,1.58,3.16,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,15.81,0.0,0.0
,20250726,106935173,Kurta Sets,1,delivered,,2999.0,1530.0,1275.0,,,,5.69,11.38,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,136.61,0.0,0.0
,20250718,102360710,Kurtas,1,delivered,,1999.0,1138.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250718,107416578,Kurta Sets,1,delivered,,1999.0,1020.0,861.0,,,,4.09,8.19,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,41.0,0.0,0.0
,20250728,78211922,Kurtas,1,delivered,,999.0,460.0,445.0,,,,2.11,4.23,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,21.19,0.0,0.0
,20250724,86654988,Trousers,1,delivered,,1598.0,752.0,752.0,,,,3.58,7.16,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,35.81,0.0,0.0
,20250721,77342872,Leggings,1,delivered,,999.0,610.0,330.0,,,,1.57,3.14,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,15.71,0.0,0.0
,20250712,87429256,Kurta Sets,1,delivered,,1598.0,799.0,681.0,,,,3.24,6.48,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,32.43,0.0,0.0
,20250712,77637264,Kurtas,1,delivered,,799.0,456.0,284.0,,,,1.35,2.7,-17.039746142893875,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-3.0671543057208974,,unsettled,,,,13.52,0.0,0.0
,20250725,113455226,Ethnic Dresses,1,delivered,,1599.0,800.0,705.0,,,,3.35,6.71,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,33.57,0.0,0.0
,20250726,110664964,Kurta Sets,1,delivered,,1999.0,1069.0,812.0,,,,3.86,7.73,-121.8,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-21.924,,unsettled,,,,38.67,0.0,0.0
,20250725,113444743,Kurtas,1,delivered,,2599.0,1300.0,1128.0,,,,5.03,10.07,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,120.86,0.0,0.0
,20250730,113455222,Ethnic Dresses,1,delivered,,1599.0,800.0,705.0,,,,3.35,6.71,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,33.57,0.0,0.0
,20250714,105018298,Ethnic Dresses,1,delivered,,1599.0,816.0,689.0,,,,3.28,6.56,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,32.81,0.0,0.0
,20250714,78683268,Trousers,1,delivered,,599.0,250.0,336.0,,,,1.6,3.2,-20.160234909307167,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-3.62884228367529,,unsettled,,,,0.0,8.0,8.0
,20250728,78683220,Trousers,1,delivered,,1099.0,660.0,380.0,,,,1.8,3.61,-22.80004118080541,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-4.104007412544974,,unsettled,,,,18.1,0.0,0.0
